Project_ID,Project_Type,Location_Zone,Land_Type,Land_Area_Acres,Number_of_Owners,Number_of_Parcels,Legal_Cases,Ownership_Disputes,Documents_Missing,Objections_Received,Affected_Families,Rehabilitation_Required,Government_Clearances,Compensation_Dispute,Previous_Acquisition_Delay,Planned_Duration_Days,Approval_Days,Actual_Duration_Days,Delayed
LA02625,Industrial,Semi-Urban,Mixed,38.36,3.0,5,4.0,1,4.0,6,9,Yes,4,Yes,No,286,93.0,271,0
LA02626,Railway,Urban,Agricultural,45.23,9.0,10,0.0,0,1.0,3,14,Yes,3,No,No,450,85.0,463,0
LA02627,Industrial,Rural,Agricultural,47.95,7.0,13,0.0,0,1.0,5,10,No,8,No,Yes,330,40.0,481,1
LA02628,Road,Rural,Residential,102.18,8.0,14,0.0,1,6.0,2,9,Yes,5,No,Yes,323,112.0,435,1
LA02629,Road,Urban,Residential,29.3,7.0,8,1.0,3,2.0,2,12,No,3,Yes,No,332,48.0,302,0
LA02630,Road,Rural,Commercial,49.3,8.0,14,4.0,1,0.0,3,11,No,7,No,No,432,,431,0
LA02631,Road,Semi-Urban,Agricultural,14.58,8.0,10,1.0,0,2.0,1,10,Yes,3,Yes,No,446,68.0,420,0
LA02632,Railway,Rural,Commercial,18.84,8.0,11,0.0,0,1.0,4,11,No,2,Yes,Yes,402,59.0,450,1
LA02633,Housing,Rural,Mixed,36.63,10.0,14,1.0,2,1.0,3,13,No,5,No,No,356,76.0,351,0
LA02634,Industrial,Semi-Urban,Agricultural,16.61,7.0,12,1.0,2,1.0,1,12,No,2,No,No,307,65.0,377,1
LA02635,Railway,Urban,Residential,56.48,7.0,13,0.0,1,4.0,2,11,No,4,No,No,380,37.0,480,1
LA02636,Railway,Urban,Commercial,50.8,5.0,8,0.0,0,1.0,2,6,No,5,No,No,356,76.0,466,1
LA02637,Railway,Semi-Urban,Residential,21.72,12.0,12,2.0,1,3.0,5,16,No,6,Yes,No,452,86.0,520,1
LA02638,Road,Rural,Mixed,30.94,6.0,13,1.0,1,0.0,3,12,No,2,Yes,No,442,47.0,500,1
LA02639,Housing,Semi-Urban,Agricultural,78.83,,14,1.0,3,2.0,1,19,No,5,Yes,No,432,62.0,514,1
LA02640,Road,Semi-Urban,Agricultural,42.11,13.0,16,0.0,1,1.0,0,13,Yes,5,,No,547,69.0,555,0
LA02641,Airport,Urban,Agricultural,141.44,8.0,13,1.0,0,1.0,0,11,No,3,No,No,601,100.0,704,1
LA02642,Airport,Rural,Agricultural,30.96,7.0,8,1.0,0,0.0,5,10,No,3,No,Yes,407,23.0,474,1
LA02643,Industrial,Urban,Agricultural,33.73,6.0,9,1.0,0,3.0,4,9,Yes,4,Yes,No,404,74.0,471,1
LA02644,Housing,Rural,Residential,36.63,6.0,9,1.0,2,0.0,4,12,No,3,No,No,443,67.0,416,0
LA02645,Road,Semi-Urban,Agricultural,8.36,6.0,11,0.0,2,2.0,2,11,No,2,,No,536,16.0,534,0
LA02646,Housing,Urban,Mixed,32.57,7.0,9,1.0,2,1.0,4,9,No,3,Yes,No,314,54.0,482,1
LA02647,Airport,Urban,Residential,31.73,6.0,8,1.0,1,2.0,6,8,No,2,No,No,312,81.0,294,0
LA02648,Airport,Semi-Urban,Agricultural,60.04,7.0,12,1.0,2,1.0,4,12,Yes,5,No,No,324,91.0,379,1
LA02649,Industrial,Urban,Residential,80.95,10.0,14,3.0,1,2.0,3,14,No,3,No,No,492,76.0,501,0
LA02650,Housing,Rural,Agricultural,28.97,10.0,13,0.0,0,2.0,2,13,No,2,No,No,523,56.0,530,0
LA02651,Housing,Rural,Residential,4.64,6.0,9,2.0,2,1.0,5,8,Yes,1,Yes,No,312,111.0,399,1
LA02652,Railway,Urban,Mixed,40.81,13.0,18,3.0,2,3.0,0,16,Yes,4,Yes,No,382,110.0,521,1
LA02653,Housing,Semi-Urban,Residential,16.43,7.0,13,2.0,0,1.0,0,10,No,5,No,No,553,21.0,564,0
LA02654,Airport,Urban,Commercial,43.42,4.0,7,0.0,2,3.0,2,7,No,5,Yes,No,403,51.0,411,0
LA02655,Railway,Urban,Residential,42.62,5.0,11,0.0,0,1.0,4,8,Yes,5,No,No,373,81.0,452,1
LA02656,Housing,Rural,Agricultural,20.4,6.0,7,2.0,1,1.0,1,12,No,2,Yes,No,483,99.0,463,0
LA02657,Railway,Rural,Residential,41.06,10.0,16,2.0,2,2.0,1,13,No,5,No,Yes,317,97.0,424,1
LA02658,Industrial,Rural,Commercial,9.84,11.0,14,1.0,0,2.0,3,20,No,2,No,No,598,60.0,698,1
LA02659,Road,Urban,Mixed,45.34,11.0,16,1.0,0,1.0,0,15,No,7,No,No,538,31.0,631,1
LA02660,Road,Semi-Urban,Residential,63.89,6.0,8,2.0,3,2.0,3,9,No,2,No,No,191,107.0,318,1
LA02661,Housing,Semi-Urban,Mixed,52.38,10.0,13,2.0,1,2.0,4,18,No,5,No,No,278,59.0,425,1
LA02662,Railway,Rural,Agricultural,24.43,4.0,6,2.0,1,2.0,3,10,No,2,No,No,340,79.0,358,0
LA02663,Railway,Semi-Urban,Agricultural,60.71,11.0,14,3.0,1,0.0,2,20,No,2,No,No,293,54.0,302,0
LA02664,Road,Rural,Commercial,56.09,7.0,7,1.0,3,0.0,1,9,Yes,5,Yes,No,235,81.0,330,1
LA02665,Railway,Urban,Residential,57.83,13.0,16,1.0,2,2.0,3,22,No,2,,No,250,85.0,260,0
LA02666,Housing,Semi-Urban,Agricultural,87.41,4.0,7,1.0,0,0.0,4,8,No,5,No,No,328,47.0,368,1
LA02667,Housing,Rural,Residential,48.4,12.0,17,3.0,1,0.0,7,20,No,5,Yes,Yes,316,61.0,473,1
LA02668,Road,Semi-Urban,Commercial,15.02,7.0,11,1.0,1,0.0,7,11,No,6,No,No,486,68.0,478,0
LA02669,Industrial,Semi-Urban,Agricultural,17.32,8.0,11,1.0,3,3.0,4,9,Yes,8,No,No,468,94.0,486,0
LA02670,Railway,Semi-Urban,Mixed,48.42,9.0,16,0.0,2,2.0,3,11,No,4,No,No,376,69.0,464,1
LA02671,Industrial,Rural,Residential,7.09,5.0,7,1.0,0,1.0,2,7,Yes,3,,No,371,45.0,349,0
LA02672,Railway,Urban,Mixed,32.19,9.0,10,3.0,3,2.0,3,12,No,3,No,No,292,63.0,386,1
LA02673,Railway,Rural,Residential,27.8,8.0,9,0.0,3,2.0,0,9,No,3,Yes,No,455,87.0,518,1
LA02674,Railway,Semi-Urban,Commercial,,6.0,12,0.0,2,0.0,6,7,No,5,No,Yes,238,55.0,298,1
LA02675,Industrial,Semi-Urban,Agricultural,12.65,6.0,9,2.0,0,1.0,7,8,Yes,7,No,No,343,85.0,366,0
LA02676,Railway,Semi-Urban,Residential,55.73,8.0,12,3.0,2,3.0,1,11,No,7,Yes,Yes,296,90.0,302,0
LA02677,Railway,Urban,Residential,30.78,15.0,20,1.0,1,0.0,6,15,No,6,No,No,628,44.0,639,0
LA02678,Housing,Rural,Commercial,46.22,6.0,9,0.0,2,2.0,4,9,No,5,Yes,Yes,392,64.0,366,0
LA02679,Airport,Rural,Residential,13.68,12.0,16,1.0,1,1.0,1,14,No,8,Yes,No,533,67.0,534,0
LA02680,Road,Rural,Agricultural,57.22,15.0,19,0.0,3,1.0,1,19,No,3,No,No,398,30.0,383,0
LA02681,Housing,Rural,Mixed,71.52,7.0,11,0.0,1,0.0,1,9,No,4,Yes,Yes,469,47.0,496,0
LA02682,Housing,Semi-Urban,Agricultural,150.0,2.0,3,,0,2.0,2,4,No,8,Yes,No,372,,395,0
LA02683,Road,Semi-Urban,Residential,44.11,9.0,15,0.0,1,1.0,2,11,No,4,No,No,309,57.0,285,0
LA02684,Industrial,Rural,Residential,69.84,12.0,16,0.0,1,0.0,4,14,No,5,Yes,Yes,251,34.0,256,0
LA02685,Road,Urban,Residential,16.56,7.0,12,1.0,1,3.0,3,10,Yes,7,No,Yes,217,104.0,315,1
LA02686,Airport,Rural,Agricultural,84.35,6.0,6,0.0,1,1.0,3,13,No,3,No,Yes,409,72.0,463,1
LA02687,Road,Semi-Urban,Commercial,10.53,7.0,11,1.0,1,2.0,5,9,No,4,Yes,No,593,92.0,764,1
LA02688,Industrial,Semi-Urban,Residential,106.46,11.0,16,2.0,2,2.0,1,15,No,6,Yes,Yes,235,74.0,494,1
LA02689,Road,Semi-Urban,Residential,41.06,7.0,9,2.0,0,1.0,6,13,No,6,Yes,No,327,63.0,397,1
LA02690,Railway,Semi-Urban,Commercial,11.49,7.0,14,3.0,2,1.0,1,10,No,3,Yes,No,454,56.0,463,0
LA02691,Housing,Urban,Agricultural,28.39,9.0,10,3.0,5,2.0,1,13,No,3,No,No,353,81.0,340,0
LA02692,Railway,Semi-Urban,Agricultural,69.35,9.0,15,0.0,0,0.0,3,13,No,6,No,No,525,29.0,551,0
LA02693,Housing,Semi-Urban,Mixed,,11.0,17,1.0,1,0.0,1,18,No,3,No,No,437,60.0,445,0
LA02694,Housing,Urban,Residential,32.32,9.0,14,1.0,1,0.0,4,13,Yes,3,Yes,No,120,48.0,262,1
LA02695,Housing,Urban,Agricultural,65.14,7.0,13,0.0,2,4.0,1,16,No,4,No,No,372,67.0,468,1
LA02696,Road,Semi-Urban,Mixed,34.69,6.0,9,0.0,1,2.0,3,8,No,4,No,No,449,15.0,466,0
LA02697,Housing,Urban,Commercial,80.91,6.0,6,0.0,1,1.0,4,8,No,4,Yes,No,372,15.0,358,0
LA02698,Road,Rural,Mixed,23.83,11.0,18,1.0,0,1.0,5,14,No,3,,Yes,421,72.0,485,1
LA02699,Railway,Urban,Mixed,7.68,3.0,6,1.0,0,2.0,2,6,No,4,No,Yes,314,27.0,340,0
LA02700,Housing,Semi-Urban,Agricultural,36.18,15.0,17,0.0,0,0.0,4,18,No,3,No,No,470,38.0,510,0
LA02701,Industrial,Urban,Agricultural,39.36,5.0,13,1.0,1,0.0,4,7,No,5,No,Yes,311,59.0,384,1
LA02702,Railway,Semi-Urban,Commercial,23.12,4.0,6,2.0,1,2.0,6,9,No,1,Yes,Yes,120,86.0,246,1
LA02703,Railway,Semi-Urban,Commercial,45.32,6.0,9,0.0,1,1.0,6,8,Yes,5,Yes,Yes,273,,336,1
LA02704,Housing,Semi-Urban,Commercial,9.0,6.0,7,2.0,2,1.0,1,8,Yes,5,No,Yes,335,89.0,414,1
LA02705,Airport,Semi-Urban,Agricultural,46.23,11.0,16,0.0,0,,3,14,No,5,No,No,375,40.0,477,1
LA02706,Railway,Semi-Urban,Mixed,14.38,8.0,9,2.0,1,1.0,4,11,No,3,No,No,237,54.0,227,0
LA02707,Housing,Urban,Residential,11.46,12.0,18,1.0,2,1.0,4,14,No,3,No,Yes,359,68.0,521,1
LA02708,Road,Semi-Urban,Residential,38.58,5.0,11,1.0,1,1.0,3,9,No,3,No,No,417,79.0,459,1
LA02709,Road,Semi-Urban,Agricultural,10.63,4.0,9,1.0,1,1.0,3,7,No,3,,No,503,49.0,490,0
LA02710,Industrial,Semi-Urban,Residential,5.29,11.0,15,2.0,1,1.0,2,19,No,4,Yes,No,138,19.0,240,1
LA02711,Housing,Semi-Urban,Commercial,50.54,6.0,11,1.0,0,0.0,4,12,No,3,No,No,268,46.0,272,0
LA02712,Road,Rural,Residential,15.83,8.0,11,2.0,1,0.0,0,12,No,2,No,Yes,525,92.0,619,1
LA02713,Road,Semi-Urban,Commercial,54.15,7.0,15,0.0,0,1.0,3,11,No,3,Yes,No,369,22.0,448,1
LA02714,Road,Urban,Agricultural,29.89,4.0,9,0.0,1,1.0,6,9,Yes,4,Yes,Yes,267,99.0,333,1
LA02715,Housing,Urban,Residential,38.55,8.0,15,1.0,2,3.0,3,8,No,1,No,Yes,424,21.0,505,1
LA02716,Road,Urban,Residential,70.07,4.0,6,0.0,1,2.0,4,7,Yes,2,No,Yes,418,53.0,451,1
LA02717,Railway,Semi-Urban,Agricultural,48.66,6.0,8,,0,2.0,2,12,No,5,No,No,120,78.0,247,1
LA02718,Housing,Rural,Commercial,54.94,9.0,13,3.0,1,1.0,2,17,Yes,3,No,No,388,65.0,476,1
LA02719,Road,Rural,Agricultural,53.59,9.0,16,3.0,0,2.0,2,15,Yes,4,Yes,No,296,80.0,368,1
LA02720,Industrial,Semi-Urban,Residential,21.44,5.0,9,1.0,1,4.0,4,11,No,2,No,Yes,370,75.0,368,0
LA02721,Railway,Urban,Residential,47.17,10.0,17,1.0,1,1.0,3,14,No,5,No,No,385,97.0,383,0
LA02722,Housing,Rural,Residential,17.59,6.0,10,2.0,0,1.0,2,9,No,2,No,Yes,465,43.0,461,0
LA02723,Railway,Urban,Residential,47.24,12.0,16,1.0,2,1.0,3,15,No,4,No,No,468,98.0,477,0
LA02724,Railway,Semi-Urban,Mixed,28.84,9.0,16,0.0,3,0.0,4,15,Yes,2,No,No,510,66.0,582,1
LA02725,Road,Rural,Residential,33.39,6.0,9,1.0,5,3.0,5,10,Yes,2,No,No,435,106.0,579,1
LA02726,Airport,Semi-Urban,Residential,98.81,7.0,18,0.0,1,1.0,3,11,No,4,No,No,484,52.0,486,0
LA02727,Airport,Urban,Mixed,52.08,7.0,7,3.0,1,0.0,1,9,No,4,Yes,No,240,69.0,240,0
LA02728,Road,Urban,Commercial,22.76,7.0,10,0.0,4,1.0,3,12,Yes,3,No,No,497,65.0,604,1
LA02729,Railway,Semi-Urban,Agricultural,8.95,14.0,22,1.0,2,1.0,4,15,Yes,5,Yes,Yes,434,74.0,556,1
LA02730,Housing,Urban,Commercial,39.43,9.0,16,1.0,0,1.0,6,13,No,1,Yes,No,568,56.0,626,1
LA02731,Road,Semi-Urban,Mixed,10.1,7.0,9,0.0,0,0.0,5,13,No,2,No,No,468,82.0,500,0
LA02732,Road,Semi-Urban,Residential,106.95,,8,1.0,2,3.0,2,7,No,4,No,Yes,286,43.0,349,1
LA02733,Industrial,Urban,Residential,34.09,9.0,15,2.0,0,2.0,5,13,Yes,6,No,No,436,50.0,410,0
LA02734,Road,Urban,Mixed,65.52,7.0,10,1.0,1,5.0,3,12,No,4,No,No,432,61.0,455,0
LA02735,Road,Rural,Mixed,12.13,6.0,12,0.0,3,3.0,4,9,No,4,No,Yes,414,75.0,405,0
LA02736,Railway,Semi-Urban,Mixed,51.17,5.0,12,0.0,0,1.0,2,9,Yes,3,No,No,555,61.0,650,1
LA02737,Road,Rural,Agricultural,74.65,5.0,10,0.0,3,2.0,3,7,No,3,No,No,444,53.0,439,0
LA02738,Railway,Semi-Urban,Mixed,54.04,12.0,18,0.0,0,2.0,3,20,Yes,5,Yes,No,349,53.0,432,1
LA02739,Airport,Urban,Agricultural,62.28,9.0,13,1.0,1,,5,16,No,4,No,No,357,,464,1
LA02740,Industrial,Semi-Urban,Commercial,48.04,10.0,12,0.0,0,1.0,1,16,Yes,4,Yes,Yes,391,54.0,436,1
LA02741,Road,Semi-Urban,Mixed,26.9,8.0,15,0.0,1,0.0,7,10,No,3,Yes,No,398,70.0,385,0
LA02742,Housing,Semi-Urban,Residential,18.18,8.0,8,3.0,1,2.0,4,17,No,4,,No,300,71.0,419,1
LA02743,Road,Rural,Residential,20.62,6.0,12,1.0,2,0.0,4,6,No,5,No,No,394,48.0,548,1
LA02744,Airport,Rural,Agricultural,108.58,11.0,14,2.0,3,1.0,3,12,No,7,No,No,299,28.0,318,0
LA02745,Railway,Rural,Mixed,42.39,11.0,11,0.0,1,1.0,2,14,No,3,No,No,236,71.0,440,1
LA02746,Airport,Semi-Urban,Residential,79.27,3.0,8,1.0,1,3.0,4,6,Yes,5,Yes,No,376,77.0,388,0
LA02747,Road,Semi-Urban,Mixed,23.82,10.0,14,1.0,0,1.0,1,18,No,3,No,No,239,78.0,241,0
LA02748,Road,Semi-Urban,Agricultural,59.84,10.0,16,2.0,1,3.0,3,14,No,3,,Yes,389,52.0,476,1
LA02749,Railway,Urban,Agricultural,17.13,8.0,11,1.0,0,1.0,3,12,Yes,5,No,Yes,266,46.0,355,1
LA02750,Road,Rural,Agricultural,30.49,8.0,13,1.0,2,1.0,3,11,No,3,No,No,339,75.0,466,1
LA02751,Road,Rural,Mixed,25.96,5.0,7,2.0,3,0.0,1,11,No,4,No,No,274,69.0,281,0
LA02752,Airport,Urban,Residential,100.75,6.0,8,1.0,1,3.0,3,11,No,6,No,No,350,58.0,502,1
LA02753,Housing,Rural,Agricultural,,9.0,19,0.0,2,1.0,3,14,No,9,Yes,No,464,63.0,515,1
LA02754,Road,Rural,Residential,55.47,5.0,6,1.0,0,2.0,4,7,No,7,No,No,273,58.0,258,0
LA02755,Housing,Semi-Urban,Mixed,48.89,7.0,16,0.0,0,2.0,1,11,No,6,No,No,403,60.0,414,0
LA02756,Airport,Rural,Mixed,13.15,12.0,17,1.0,5,0.0,4,12,No,4,No,No,426,97.0,580,1
LA02757,Housing,Urban,Residential,79.82,10.0,18,2.0,1,0.0,4,14,Yes,4,Yes,Yes,249,62.0,388,1
LA02758,Industrial,Urban,Residential,85.9,7.0,9,0.0,1,1.0,2,13,No,4,No,No,467,56.0,457,0
LA02759,Industrial,Urban,Agricultural,42.51,11.0,16,1.0,1,2.0,4,20,No,10,No,No,424,107.0,418,0
LA02760,Railway,Semi-Urban,Agricultural,37.68,2.0,7,1.0,3,1.0,0,8,No,3,No,No,437,85.0,426,0
LA02761,Industrial,Semi-Urban,Mixed,7.54,7.0,10,1.0,0,1.0,4,13,No,4,No,Yes,410,67.0,376,0
LA02762,Housing,Rural,Agricultural,11.48,4.0,12,0.0,1,2.0,3,6,No,3,No,No,365,63.0,358,0
LA02763,Road,Urban,Agricultural,29.88,7.0,12,1.0,0,1.0,4,10,No,3,No,No,446,94.0,542,1
LA02764,Road,Urban,Commercial,17.59,10.0,16,3.0,2,2.0,3,15,Yes,4,No,No,387,77.0,552,1
LA02765,Road,Semi-Urban,Agricultural,,6.0,9,2.0,1,4.0,1,10,Yes,7,No,No,335,88.0,497,1
LA02766,Housing,Urban,Residential,11.07,7.0,10,1.0,2,1.0,2,13,Yes,4,No,No,297,86.0,362,1
LA02767,Railway,Rural,Residential,10.17,9.0,13,0.0,2,2.0,2,14,No,3,No,No,269,39.0,265,0
LA02768,Industrial,Semi-Urban,Agricultural,52.17,8.0,13,3.0,2,1.0,3,13,No,2,Yes,Yes,227,63.0,280,1
LA02769,Housing,Rural,Commercial,46.62,8.0,14,0.0,3,1.0,5,12,Yes,2,No,No,431,140.0,529,1
LA02770,Housing,Semi-Urban,Residential,40.4,5.0,13,2.0,4,0.0,4,9,No,6,No,Yes,515,80.0,715,1
LA02771,Road,Urban,Agricultural,59.99,8.0,11,1.0,3,1.0,2,11,No,5,No,Yes,369,74.0,379,0
LA02772,Airport,Urban,Residential,22.29,6.0,6,3.0,1,4.0,2,11,Yes,2,No,No,457,91.0,568,1
LA02773,Housing,Urban,Commercial,26.87,8.0,13,0.0,1,3.0,6,11,No,2,Yes,No,275,36.0,272,0
LA02774,Road,Rural,Residential,45.63,12.0,18,2.0,3,2.0,3,16,No,3,No,No,564,72.0,720,1
LA02775,Airport,Semi-Urban,Agricultural,42.34,8.0,10,2.0,1,1.0,5,13,No,3,Yes,No,550,73.0,586,1
LA02776,Railway,Semi-Urban,Residential,18.83,8.0,14,1.0,0,1.0,3,11,No,1,No,No,229,45.0,301,1
LA02777,Industrial,Urban,Agricultural,72.67,7.0,9,1.0,3,,3,8,No,6,No,No,318,88.0,423,1
LA02778,Railway,Rural,Residential,13.49,12.0,20,1.0,2,1.0,0,16,No,3,No,No,307,37.0,297,0
LA02779,Road,Urban,Agricultural,28.54,6.0,9,4.0,0,0.0,3,9,Yes,4,No,No,400,85.0,419,0
LA02780,Road,Rural,Mixed,14.35,6.0,9,0.0,1,1.0,2,11,No,5,,No,460,80.0,489,0
LA02781,Road,Rural,Residential,138.27,8.0,11,2.0,0,,4,9,Yes,4,No,Yes,421,75.0,546,1
LA02782,Road,Urban,Commercial,38.4,14.0,17,2.0,0,4.0,3,18,No,3,No,No,251,53.0,266,0
LA02783,Industrial,Semi-Urban,Agricultural,16.69,8.0,11,1.0,3,2.0,1,13,No,6,No,No,331,67.0,312,0
LA02784,Railway,Urban,Agricultural,26.12,7.0,11,1.0,1,1.0,2,9,No,5,Yes,No,396,44.0,382,0
LA02785,Road,Semi-Urban,Agricultural,45.17,10.0,11,0.0,2,1.0,1,15,Yes,6,No,No,536,40.0,634,1
LA02786,Industrial,Rural,Agricultural,65.26,10.0,11,2.0,0,3.0,1,15,No,4,No,No,212,97.0,211,0
LA02787,Industrial,Semi-Urban,Commercial,18.08,4.0,8,0.0,0,1.0,3,7,No,3,Yes,Yes,346,30.0,319,0
LA02788,Railway,Rural,Mixed,88.75,7.0,11,1.0,0,1.0,5,10,No,3,No,Yes,246,93.0,379,1
LA02789,Housing,Semi-Urban,Mixed,37.36,7.0,13,0.0,2,0.0,1,8,Yes,2,No,No,387,84.0,398,0
LA02790,Railway,Urban,Residential,52.5,7.0,16,2.0,1,0.0,2,11,No,4,No,No,304,89.0,291,0
LA02791,Housing,Rural,Commercial,24.61,9.0,13,2.0,3,0.0,2,12,Yes,4,Yes,Yes,324,75.0,420,1
LA02792,Road,Semi-Urban,Residential,47.52,7.0,11,1.0,1,2.0,1,13,Yes,3,Yes,Yes,173,58.0,277,1
LA02793,Airport,Urban,Agricultural,,9.0,13,2.0,1,2.0,3,20,Yes,6,,No,399,66.0,397,0
LA02794,Housing,Semi-Urban,Residential,27.22,3.0,16,0.0,0,1.0,3,8,No,6,Yes,No,404,59.0,499,1
LA02795,Housing,Semi-Urban,Residential,66.9,7.0,7,2.0,0,2.0,3,12,No,4,No,No,391,56.0,369,0
LA02796,Industrial,Rural,Commercial,50.55,5.0,12,0.0,2,2.0,1,10,No,3,No,No,396,52.0,407,0
LA02797,Industrial,Urban,Mixed,29.32,6.0,13,2.0,2,1.0,2,8,No,4,No,No,403,93.0,531,1
LA02798,Railway,Rural,Residential,64.51,6.0,10,0.0,1,3.0,7,8,Yes,3,No,No,120,89.0,113,0
LA02799,Industrial,Semi-Urban,Agricultural,44.15,11.0,18,0.0,1,,4,14,No,3,No,No,332,103.0,324,0
LA02800,Airport,Urban,Commercial,6.29,8.0,9,0.0,1,2.0,3,11,No,2,No,Yes,323,48.0,311,0
LA02801,Housing,Urban,Mixed,33.51,6.0,8,1.0,1,2.0,4,10,No,3,No,No,347,51.0,363,0
LA02802,Railway,Rural,Commercial,65.94,7.0,15,0.0,3,0.0,2,14,No,3,No,Yes,345,39.0,484,1
LA02803,Road,Semi-Urban,Residential,106.47,7.0,7,0.0,1,1.0,1,12,Yes,3,No,No,244,68.0,317,1
LA02804,Industrial,Semi-Urban,Residential,15.35,8.0,10,1.0,0,2.0,4,10,Yes,4,Yes,No,397,96.0,485,1
LA02805,Road,Urban,Commercial,63.12,8.0,11,1.0,1,2.0,2,14,Yes,4,No,No,263,95.0,421,1
LA02806,Road,Semi-Urban,Residential,37.18,5.0,9,0.0,3,0.0,1,7,No,4,No,Yes,345,96.0,360,0
LA02807,Road,Rural,Mixed,13.15,9.0,13,1.0,0,0.0,3,18,No,2,No,No,203,76.0,200,0
LA02808,Airport,Urban,Mixed,14.16,3.0,7,3.0,0,2.0,2,6,Yes,4,Yes,No,196,73.0,276,1
LA02809,Road,Rural,Mixed,15.85,4.0,8,1.0,1,1.0,4,8,No,3,Yes,Yes,450,71.0,576,1
LA02810,Road,Urban,Residential,9.7,7.0,9,0.0,1,3.0,3,10,No,4,No,No,290,91.0,371,1
LA02811,Road,Urban,Commercial,12.11,9.0,15,3.0,0,0.0,5,11,No,1,No,No,483,50.0,461,0
LA02812,Housing,Semi-Urban,Commercial,38.23,11.0,15,2.0,0,1.0,1,15,No,3,No,No,167,38.0,160,0
LA02813,Industrial,Rural,Residential,6.14,3.0,8,1.0,1,1.0,5,7,No,3,No,No,301,71.0,306,0
LA02814,Road,Urban,Residential,18.32,6.0,9,1.0,0,1.0,2,13,No,5,No,No,271,53.0,279,0
LA02815,Road,Semi-Urban,Residential,27.44,10.0,12,1.0,0,2.0,0,15,No,3,No,No,257,68.0,368,1
LA02816,Industrial,Urban,Agricultural,18.41,6.0,9,3.0,1,3.0,0,9,No,1,No,No,675,55.0,682,0
LA02817,Road,Semi-Urban,Mixed,10.89,7.0,10,1.0,0,2.0,7,15,No,6,No,No,315,70.0,317,0
LA02818,Industrial,Semi-Urban,Mixed,36.32,,7,3.0,1,2.0,1,9,No,4,No,No,589,62.0,579,0
LA02819,Railway,Rural,Residential,18.1,4.0,5,4.0,2,3.0,0,8,Yes,8,Yes,No,616,86.0,612,0
LA02820,Housing,Semi-Urban,Agricultural,19.3,5.0,10,1.0,0,2.0,5,7,No,4,No,Yes,390,65.0,406,0
LA02821,Road,Semi-Urban,Residential,32.37,9.0,17,0.0,0,1.0,3,11,Yes,3,No,No,548,28.0,556,0
LA02822,Industrial,Semi-Urban,Residential,55.21,5.0,10,1.0,2,2.0,0,9,No,5,No,No,287,56.0,383,1
LA02823,Road,Urban,Residential,21.82,9.0,13,2.0,1,1.0,2,15,No,3,No,No,302,55.0,413,1
LA02824,Housing,Urban,Commercial,22.73,9.0,13,2.0,0,0.0,5,13,Yes,4,No,No,353,75.0,436,1
LA02825,Housing,Rural,Commercial,12.7,9.0,11,2.0,2,1.0,5,12,No,4,No,No,464,55.0,445,0
LA02826,Airport,Urban,Mixed,65.44,12.0,18,1.0,1,1.0,0,14,No,3,No,No,430,59.0,412,0
LA02827,Railway,Rural,Mixed,,9.0,14,0.0,0,1.0,5,14,No,3,No,No,310,32.0,293,0
LA02828,Road,Urban,Residential,62.71,11.0,14,0.0,2,1.0,3,16,Yes,4,No,No,475,70.0,457,0
LA02829,Housing,Rural,Commercial,69.51,6.0,10,2.0,0,2.0,2,6,No,4,No,Yes,321,16.0,331,0
LA02830,Airport,Urban,Residential,21.59,10.0,19,1.0,1,1.0,0,13,Yes,5,No,No,466,81.0,637,1
LA02831,Road,Rural,Agricultural,59.61,8.0,11,1.0,0,3.0,5,11,No,2,Yes,Yes,544,33.0,537,0
LA02832,Railway,Semi-Urban,Agricultural,39.42,9.0,11,2.0,0,2.0,2,10,Yes,5,Yes,No,298,,405,1
LA02833,Railway,Urban,Residential,23.15,5.0,7,2.0,3,3.0,2,8,No,4,No,Yes,332,76.0,446,1
LA02834,Housing,Semi-Urban,Residential,20.36,11.0,17,1.0,1,2.0,3,20,No,4,No,Yes,349,,370,0
LA02835,Industrial,Semi-Urban,Residential,36.04,7.0,12,1.0,0,1.0,0,12,No,3,No,No,252,54.0,232,0
LA02836,Industrial,Urban,Residential,42.37,10.0,15,3.0,5,0.0,0,19,No,4,Yes,Yes,451,80.0,587,1
LA02837,Industrial,Urban,Mixed,4.59,7.0,13,0.0,0,1.0,3,9,No,2,No,No,369,71.0,413,1
LA02838,Road,Rural,Residential,25.81,11.0,17,2.0,0,3.0,2,19,Yes,4,No,No,390,59.0,404,0
LA02839,Railway,Rural,Agricultural,41.11,8.0,9,3.0,0,1.0,5,12,No,2,Yes,No,255,69.0,391,1
LA02840,Road,Urban,Mixed,,4.0,10,1.0,0,3.0,3,4,No,3,Yes,No,328,49.0,430,1
LA02841,Airport,Rural,Agricultural,32.19,2.0,7,0.0,0,0.0,2,8,Yes,8,No,No,279,15.0,300,0
LA02842,Railway,Urban,Agricultural,47.09,10.0,15,2.0,0,2.0,0,12,Yes,3,No,Yes,465,101.0,557,1
LA02843,Railway,Urban,Mixed,20.39,6.0,11,4.0,2,2.0,4,13,Yes,5,No,No,377,77.0,544,1
LA02844,Road,Semi-Urban,Residential,46.27,8.0,12,0.0,0,2.0,5,14,No,4,No,No,445,41.0,547,1
LA02845,Road,Urban,Residential,42.01,9.0,15,0.0,1,2.0,6,18,Yes,4,No,Yes,241,74.0,332,1
